image_id,label
8328.jpg,0.001448369
1380.jpg,0.74903387
9999.jpg,0.0012962143
11690.jpg,0.9981972
4899.jpg,1.0
11524.jpg,0.99996275
11895.jpg,0.00042155437
6924.jpg,0.0061465944
212.jpg,0.122152865
7440.jpg,0.6569423
5482.jpg,1.0
6867.jpg,0.8286268
5852.jpg,0.00017611875
239.jpg,0.0010489963
4081.jpg,4.333859e-05
792.jpg,0.17798802
2057.jpg,0.99999654
1009.jpg,0.98444736
6196.jpg,3.9214865e-05
3295.jpg,0.009844641
5371.jpg,0.99999833
8592.jpg,0.00066210236
5941.jpg,0.9999842
5158.jpg,0.0018009892
3937.jpg,0.9939717
6917.jpg,4.1614676e-05
10651.jpg,1.0
9388.jpg,0.9928861
10880.jpg,0.5906063
2094.jpg,1.4152035e-05
1157.jpg,0.0002580292
58.jpg,0.9999989
2302.jpg,0.0006546033
6190.jpg,0.92814803
8340.jpg,0.19792533
3816.jpg,0.00014573707
2695.jpg,1.4332768e-06
10849.jpg,0.0015603488
1304.jpg,0.9972346
7512.jpg,6.540404e-05
6796.jpg,0.999791
11024.jpg,0.9991188
1340.jpg,0.99941915
1760.jpg,0.9999175
5458.jpg,0.9999999
2028.jpg,0.99999696
4166.jpg,0.9999917
11641.jpg,2.074657e-05
1173.jpg,0.99998224
6237.jpg,0.00065967045
1790.jpg,0.98818904
6000.jpg,0.94454086
6709.jpg,0.9986454
6605.jpg,1.1214143e-05
150.jpg,0.0015343691
6719.jpg,9.997082e-06
2137.jpg,6.922991e-12
3729.jpg,0.15687157
8445.jpg,0.0023725189
6.jpg,0.003935995
3364.jpg,2.8482074e-08
109.jpg,0.99999535
6941.jpg,7.1011e-05
5998.jpg,0.00039405888
8369.jpg,0.9999602
2654.jpg,1.724395e-05
1650.jpg,0.97240865
11265.jpg,9.155365e-06
7986.jpg,1.8766306e-05
1211.jpg,5.418916e-07
3310.jpg,0.9835144
11751.jpg,0.9943513
8979.jpg,0.0113111045
3209.jpg,0.004229402
8367.jpg,0.9996418
4812.jpg,7.040061e-05
9037.jpg,0.9999891
8852.jpg,0.00010306561
5330.jpg,0.5211424
2319.jpg,0.00096323504
6715.jpg,4.9459286e-05
149.jpg,0.41468197
1488.jpg,0.98532534
8026.jpg,0.9688605
11452.jpg,0.99093246
11422.jpg,0.99771357
5056.jpg,1.5828978e-06
9135.jpg,8.582902e-19
1862.jpg,0.29158396
1167.jpg,0.99991745
11678.jpg,0.9997506
1644.jpg,0.0007284868
1539.jpg,0.9999634
10643.jpg,0.9523581
4494.jpg,0.71175885
2640.jpg,0.00059821433
6856.jpg,0.055126693
4373.jpg,0.9999461
187.jpg,2.1673573e-06
521.jpg,0.61570513
436.jpg,0.008822803
10500.jpg,0.9999933
6203.jpg,0.96962905
8950.jpg,1.9349025e-07
8112.jpg,0.0008943714
4439.jpg,0.001434327
76.jpg,0.99934757
539.jpg,0.0003538754
3330.jpg,0.9999981
2844.jpg,0.9692375
5817.jpg,0.9866474
11321.jpg,0.9998319
5132.jpg,0.0040417956
5943.jpg,0.055226844
3732.jpg,2.6628961e-06
9257.jpg,0.06436872
6213.jpg,0.99957144
1355.jpg,0.99999154
355.jpg,0.99988395
11153.jpg,0.99891263
11774.jpg,0.998916
9859.jpg,9.669322e-07
11763.jpg,5.843854e-06
2899.jpg,0.9999999
10538.jpg,0.042138256
5117.jpg,0.9326224
2041.jpg,0.00015781044
9222.jpg,0.9999142
8555.jpg,0.00013194192
7468.jpg,2.999034e-05
8380.jpg,0.99999994
3546.jpg,0.9990827
9364.jpg,1.3902777e-05
10383.jpg,0.99999225
1565.jpg,0.0003316506
4815.jpg,0.9975996
516.jpg,0.99993193
8128.jpg,0.013154382
1409.jpg,0.87771785
4039.jpg,0.9924376
71.jpg,0.14861727
7292.jpg,0.0043817624
7296.jpg,5.373555e-06
708.jpg,0.9990496
3539.jpg,0.9837466
1222.jpg,0.9443352
4986.jpg,3.892602e-05
1154.jpg,0.9999651
11882.jpg,0.9794317
3743.jpg,0.9865614
11619.jpg,3.9238716e-05
6957.jpg,0.9999544
4188.jpg,0.00015806303
5091.jpg,0.9997753
11106.jpg,0.9985081
9331.jpg,0.99998057
7338.jpg,0.97462964
474.jpg,0.08786092
5789.jpg,0.9834044
10405.jpg,2.5399372e-06
5386.jpg,0.9868771
9562.jpg,0.9999968
1840.jpg,0.0018591313
6085.jpg,0.9999918
8691.jpg,9.472537e-05
3996.jpg,0.00042679792
3574.jpg,0.9999053
3207.jpg,0.98616445
9896.jpg,0.024029177
10790.jpg,3.7576143e-07
11397.jpg,0.99982953
8110.jpg,0.999786
9800.jpg,4.921239e-06
10022.jpg,0.00010414142
9483.jpg,0.9729909
2580.jpg,7.6179585e-06
7293.jpg,1.5481506e-05
5384.jpg,0.9990666
7815.jpg,0.012980097
8739.jpg,0.9954345
3280.jpg,0.9952887
7012.jpg,0.69404536
6682.jpg,1.2877422e-06
10058.jpg,3.0905307e-05
6386.jpg,0.99999684
10573.jpg,0.0041055446
1124.jpg,0.99714833
4472.jpg,0.9996974
7744.jpg,0.955707
501.jpg,0.0002044692
5240.jpg,0.000711399
1395.jpg,0.9999978
10686.jpg,0.99809474
6107.jpg,8.6265356e-07
3823.jpg,0.3835362
3467.jpg,0.22562158
8131.jpg,1.6725806e-05
6471.jpg,7.368599e-06
10157.jpg,0.9999985
2363.jpg,0.00015796199
9733.jpg,0.00023551701
7489.jpg,0.9999649
5641.jpg,0.99998885
3562.jpg,5.0080595e-05
915.jpg,0.99994177
815.jpg,0.66029847
9634.jpg,0.8089845
5266.jpg,0.0009219437
6509.jpg,0.9999381
8648.jpg,1.4649465e-06
11550.jpg,0.9940295
11784.jpg,0.99990416
3654.jpg,0.999981
9148.jpg,0.00040976205
9464.jpg,9.13137e-05
4256.jpg,5.799163e-07
6574.jpg,0.998371
11514.jpg,0.9999975
10470.jpg,0.9993456
4305.jpg,5.474815e-06
760.jpg,4.212797e-05
342.jpg,0.9355556
8554.jpg,0.018036777
11756.jpg,0.99758035
11552.jpg,0.99999034
5192.jpg,4.100302e-06
1459.jpg,0.00016511642
10126.jpg,0.9838494
8130.jpg,0.99973357
8440.jpg,0.9999372
2704.jpg,0.00030946903
817.jpg,0.0059244055
2003.jpg,0.01720165
8719.jpg,6.675295e-05
6352.jpg,0.98740983
10089.jpg,0.6833487
8478.jpg,6.9734415e-05
8013.jpg,0.06570685
9114.jpg,0.0006865199
5475.jpg,6.641484e-05
11926.jpg,0.13695914
8906.jpg,0.0011997377
7875.jpg,0.9960522
5794.jpg,0.9998641
11649.jpg,1.0
6404.jpg,0.9999545
6986.jpg,0.9999909
7821.jpg,0.0006783589
6470.jpg,0.9999892
8765.jpg,1.48738515e-08
11729.jpg,1.7076407e-05
9549.jpg,0.00012192116
4782.jpg,0.015203461
5928.jpg,8.0653315e-08
4550.jpg,1.4188333e-08
3802.jpg,0.027915854
6036.jpg,0.020408042
9750.jpg,0.99195075
4706.jpg,0.00017968332
429.jpg,0.9947115
9088.jpg,0.99997723
4955.jpg,0.002303712
9489.jpg,0.9973083
9230.jpg,1.26978675e-05
4757.jpg,0.0037078916
3684.jpg,1.012757e-08
11430.jpg,0.97378254
8995.jpg,8.1523714e-05
11746.jpg,0.99928415
6097.jpg,0.99992925
9398.jpg,7.0022e-05
5126.jpg,0.59250426
9004.jpg,0.99995005
8948.jpg,0.0020273537
2000.jpg,0.99977934
10259.jpg,0.9865109
1055.jpg,0.00084565254
2560.jpg,1.2251543e-05
6262.jpg,5.2899754e-06
6281.jpg,0.9996461
646.jpg,0.99998826
4642.jpg,2.3845812e-06
10057.jpg,0.7201792
7611.jpg,0.99913955
4939.jpg,0.9999599
8794.jpg,0.12364717
4482.jpg,0.99682486
9833.jpg,0.001140252
11099.jpg,0.0035370467
2753.jpg,0.00042951087
682.jpg,1.260902e-05
9032.jpg,0.9956988
1548.jpg,0.99999315
11001.jpg,0.040834516
6677.jpg,0.9979034
4369.jpg,0.99978244
5555.jpg,0.9924087
6455.jpg,0.9999988
6502.jpg,0.013480233
3198.jpg,0.9999202
3322.jpg,0.916404
5122.jpg,0.0011416522
5334.jpg,1.0
1934.jpg,0.9780238
544.jpg,0.7732307
1794.jpg,0.04185629
1715.jpg,0.00018009478
2953.jpg,0.0045265025
2279.jpg,0.005421342
377.jpg,0.007978633
1026.jpg,0.92933637
2866.jpg,0.9791282
4843.jpg,0.9993371
7785.jpg,0.014079813
272.jpg,0.99992925
795.jpg,0.999982
4597.jpg,0.070504464
270.jpg,0.99999243
3968.jpg,0.9969063
3221.jpg,8.887734e-06
182.jpg,7.938605e-05
3884.jpg,0.99962056
2182.jpg,6.4986416e-10
8816.jpg,0.0032654372
6775.jpg,0.8513645
7904.jpg,0.9547113
11278.jpg,1.5202879e-05
1936.jpg,0.99999475
1162.jpg,0.0002774792
4766.jpg,0.99986094
10086.jpg,0.5518719
7549.jpg,0.0008852629
4405.jpg,0.00018437306
10452.jpg,4.2088165e-13
3713.jpg,0.99045885
9298.jpg,0.9994683
3195.jpg,9.826828e-06
10872.jpg,0.9999898
5313.jpg,0.78056335
215.jpg,7.9358775e-05
6732.jpg,0.0063545974
7659.jpg,1.3875303e-05
5465.jpg,0.98056746
2067.jpg,0.99999946
5649.jpg,0.005263976
10659.jpg,0.999722
5518.jpg,0.004051015
11245.jpg,0.9973732
2558.jpg,0.0009967871
11272.jpg,0.99478614
8872.jpg,0.9999995
8322.jpg,5.7541307e-05
5797.jpg,0.86681986
9074.jpg,0.9999926
11054.jpg,0.35839662
6658.jpg,0.99990886
489.jpg,0.9997617
3852.jpg,0.0024376677
6174.jpg,0.99999726
11677.jpg,0.003539123
576.jpg,1.6488078e-06
4382.jpg,0.9854106
10159.jpg,0.00020306677
6274.jpg,0.0054871934
3828.jpg,0.9999992
6084.jpg,0.9892161
3429.jpg,0.95382977
4628.jpg,0.037199475
6380.jpg,0.51882315
8556.jpg,0.15747225
9871.jpg,0.040331524
2571.jpg,0.99985254
1834.jpg,0.9974866
2749.jpg,0.9999913
9815.jpg,0.96774006
2397.jpg,0.0017393609
2526.jpg,0.0008741829
6938.jpg,0.015787954
10471.jpg,0.9707624
8066.jpg,0.00011996854
9963.jpg,0.99999976
6364.jpg,0.08256698
10196.jpg,0.91719276
185.jpg,0.0037156907
5605.jpg,5.7870224e-05
9434.jpg,0.9954281
8823.jpg,0.9999038
4320.jpg,1.0
4355.jpg,0.00027182454
9100.jpg,0.99871236
11412.jpg,0.99997044
4072.jpg,0.9999868
5410.jpg,0.99998343
1484.jpg,0.111801036
7864.jpg,3.689702e-05
10281.jpg,9.2192695e-06
7405.jpg,0.00020217647
6733.jpg,0.0010159317
3064.jpg,4.8571037e-06
2751.jpg,0.9999998
7882.jpg,0.7404788
1920.jpg,0.95900345
613.jpg,0.9999552
8782.jpg,0.25090694
930.jpg,0.99928975
5188.jpg,0.008431144
243.jpg,0.00094134605
9918.jpg,0.817157
8690.jpg,0.0021186436
10295.jpg,0.99999136
4771.jpg,0.9999576
10622.jpg,3.701728e-07
8321.jpg,0.9999951
10944.jpg,1.0963346e-05
4021.jpg,0.99900496
4303.jpg,0.00037247798
5925.jpg,0.9964683
11096.jpg,0.0009951838
2748.jpg,0.999117
5619.jpg,0.985501
1702.jpg,0.010636981
3494.jpg,0.0015941835
2510.jpg,0.0010927324
7581.jpg,0.98615414
4611.jpg,0.999677
3366.jpg,0.009798163
6570.jpg,1.2760615e-06
7065.jpg,0.015939686
7132.jpg,3.2908051e-06
3851.jpg,1.6695053e-07
1010.jpg,0.99982405
10661.jpg,0.0058363243
3577.jpg,0.69564337
153.jpg,1.0
6456.jpg,0.000101039914
5591.jpg,0.000468963
2743.jpg,0.9877415
4190.jpg,0.9868666
703.jpg,0.0003806037
5718.jpg,0.9996909
10562.jpg,0.94650406
6094.jpg,0.99409395
11792.jpg,0.94555175
9956.jpg,5.7098317e-09
8316.jpg,1.0351406e-06
7291.jpg,7.6058077e-06
4476.jpg,0.9957417
2852.jpg,0.91989386
6083.jpg,0.9999922
4896.jpg,6.1655104e-05
1451.jpg,0.03903202
189.jpg,2.9159537e-07
4033.jpg,0.3397892
5129.jpg,0.090107605
143.jpg,0.99994004
11821.jpg,0.88067245
6892.jpg,3.229361e-09
2719.jpg,0.0007971648
9098.jpg,0.9978084
2486.jpg,0.0012799151
1025.jpg,0.9993273
3534.jpg,0.0014908889
11449.jpg,0.99887514
3724.jpg,6.2827814e-05
2444.jpg,4.930358e-07
11354.jpg,0.99838567
3085.jpg,0.9826982
4361.jpg,0.9934633
7269.jpg,1.8194871e-06
10800.jpg,0.99999195
1343.jpg,0.9985659
1579.jpg,0.0010714853
1774.jpg,1.9300835e-06
3347.jpg,0.015492484
476.jpg,0.14105017
9392.jpg,0.016299244
6821.jpg,0.9574972
2403.jpg,1.9120235e-07
6186.jpg,5.3087482e-05
6695.jpg,0.9999989
4528.jpg,0.9985397
11584.jpg,0.95825666
11021.jpg,0.98594934
8094.jpg,3.3855936e-06
5730.jpg,0.99996114
8616.jpg,5.0294418e-08
2626.jpg,0.99979067
5244.jpg,0.9999861
9075.jpg,0.9370956
3497.jpg,0.040688667
5440.jpg,1.0815518e-05
7395.jpg,0.99992025
6637.jpg,4.784238e-10
11703.jpg,0.9999965
5103.jpg,0.042111162
2982.jpg,0.99999005
6548.jpg,0.0033206847
8312.jpg,0.99994093
7044.jpg,0.0071813473
717.jpg,0.0043801484
8712.jpg,0.99957687
8315.jpg,0.00041358575
5483.jpg,1.3853471e-05
11534.jpg,0.97472477
6449.jpg,2.2666509e-05
2716.jpg,0.0003190082
5657.jpg,0.9855503
3260.jpg,0.637667
11799.jpg,0.9999347
5040.jpg,0.366453
3708.jpg,0.11954105
9751.jpg,0.0016632664
10120.jpg,0.29436857
6046.jpg,0.00013825408
5352.jpg,1.9482925e-07
4161.jpg,3.59283e-05
6819.jpg,0.99632007
3382.jpg,0.9998139
4179.jpg,7.271044e-07
1473.jpg,0.99999684
3616.jpg,0.45132905
10953.jpg,0.8138124
7166.jpg,0.999864
4379.jpg,0.98451644
3990.jpg,0.0115372315
6904.jpg,0.9951254
11051.jpg,0.88777953
4016.jpg,2.161014e-05
5501.jpg,0.99926317
327.jpg,0.00087681506
5321.jpg,0.008007606
2178.jpg,0.2806235
3769.jpg,0.9983333
10912.jpg,7.7206016e-07
10945.jpg,1.4069101e-07
1669.jpg,1.7278634e-06
253.jpg,0.99999875
9380.jpg,0.025110628
9138.jpg,2.0263005e-05
9134.jpg,0.0002232768
4268.jpg,0.32823253
11122.jpg,0.99908423
9563.jpg,0.04498952
5466.jpg,0.9999968
9603.jpg,0.9970821
10461.jpg,0.10083224
10588.jpg,1.0
2673.jpg,4.4777364e-05
11609.jpg,1.0
4833.jpg,4.7755082e-05
5291.jpg,7.1340783e-06
11443.jpg,0.9685961
343.jpg,0.97869575
10280.jpg,0.9978472
10070.jpg,0.9990926
11062.jpg,0.00041336735
1815.jpg,0.00048027845
9981.jpg,1.8355337e-05
8492.jpg,0.00078020775
4523.jpg,0.99613166
8382.jpg,0.99749786
4076.jpg,6.795085e-05
4076.jpg,6.795085e-05
11399.jpg,0.007719636
9547.jpg,0.7555307
8353.jpg,2.0907205e-08
1746.jpg,0.99824333
6170.jpg,0.00061713916
11456.jpg,0.99881756
2271.jpg,7.4720615e-06
7174.jpg,0.9999411
11807.jpg,0.9999974
9673.jpg,0.98349905
7358.jpg,0.0012802372
115.jpg,0.999848
2517.jpg,0.6085715
9757.jpg,0.00035229206
4035.jpg,0.9997319
1905.jpg,1.6192698e-05
7086.jpg,0.005399012
131.jpg,0.017170522
10084.jpg,0.002324623
6115.jpg,0.0022024545
6761.jpg,0.019280564
4735.jpg,0.0037064129
7323.jpg,0.99908197
2087.jpg,0.9971082
6589.jpg,1.838073e-08
1058.jpg,0.93557596
6905.jpg,0.0013010701
5156.jpg,0.0086127035
8901.jpg,0.9999999
8142.jpg,0.9999946
446.jpg,0.9965682
1498.jpg,0.0008243356
3431.jpg,0.98999166
10112.jpg,2.399239e-10
10919.jpg,0.99638915
6812.jpg,0.9998496
6813.jpg,0.0012608521
10560.jpg,0.99998796
1166.jpg,0.04487714
10750.jpg,0.99991775
8931.jpg,0.9950321
1812.jpg,0.9984455
1601.jpg,0.95502573
3010.jpg,0.99981093
11425.jpg,0.9844178
626.jpg,0.996483
1443.jpg,0.9252815
2174.jpg,0.33247185
5187.jpg,0.99975026
8921.jpg,0.9999997
2997.jpg,1.738401e-06
7945.jpg,0.9999116
5045.jpg,0.9798521
9367.jpg,0.99999946
7687.jpg,0.9997456
4005.jpg,0.21907124
3323.jpg,0.9996837
3682.jpg,0.99546194
9974.jpg,0.99751955
10191.jpg,0.01713983
9429.jpg,0.999069
8338.jpg,0.99920034
8064.jpg,0.99978316
6077.jpg,1.0
7144.jpg,9.16252e-07
11854.jpg,0.002935818
2150.jpg,2.737051e-07
5851.jpg,0.9928011
4028.jpg,3.042315e-05
9071.jpg,0.87505686
5895.jpg,0.000364707
2394.jpg,0.010925423
425.jpg,2.4677834e-06
5.jpg,0.00073696655
8783.jpg,1.4405749e-10
9998.jpg,0.9976624
1559.jpg,2.3751685e-08
6884.jpg,0.25667602
7873.jpg,0.94363564
7411.jpg,0.93569547
9227.jpg,0.9683917
9203.jpg,0.0007664341
11318.jpg,0.99999845
4596.jpg,0.99140763
824.jpg,0.99983895
366.jpg,1.121109e-08
7410.jpg,0.9999999
2809.jpg,0.9937575
2530.jpg,0.92255926
2922.jpg,0.003639792
3493.jpg,0.0014964641
4443.jpg,4.6922696e-06
8596.jpg,7.831817e-09
10376.jpg,8.956382e-05
7572.jpg,0.4193865
7899.jpg,0.99951714
5360.jpg,0.99502087
1101.jpg,0.99980557
9780.jpg,0.99999905
10715.jpg,0.99982774
8799.jpg,0.9995836
7841.jpg,1.4607887e-13
850.jpg,0.9990531
11798.jpg,3.2377437e-05
9811.jpg,1.0
11794.jpg,0.9999804
8975.jpg,0.35094288
7854.jpg,0.9998854
7693.jpg,0.9670762
6526.jpg,0.9993601
4038.jpg,0.008700457
5540.jpg,0.02579312
7196.jpg,0.521795
6665.jpg,0.20424746
2897.jpg,0.010905917
9008.jpg,0.0014142727
6676.jpg,0.49607903
9597.jpg,0.019140821
4300.jpg,0.00012473947
6010.jpg,0.9964807
885.jpg,4.6634646e-06
2789.jpg,0.05047544
11098.jpg,0.99041796
10146.jpg,0.78679335
1327.jpg,0.9993464
6242.jpg,0.006841493
1781.jpg,0.99999195
4749.jpg,0.999975
7750.jpg,0.99999356
4077.jpg,0.9959344
10799.jpg,1.1294568e-05
3318.jpg,0.008036043
11509.jpg,0.99799645
7135.jpg,0.39196968
6362.jpg,0.9995431
151.jpg,0.090081096
6608.jpg,0.001098489
1097.jpg,0.99193174
4307.jpg,0.0015028999
4526.jpg,0.99894494
9595.jpg,0.9999838
9768.jpg,0.7052367
2552.jpg,0.00030435636
3011.jpg,0.9999966
8334.jpg,0.0040622326
1376.jpg,0.0015801797
2655.jpg,0.980124
6078.jpg,0.99945736
6437.jpg,0.0013886663
6176.jpg,0.99978924
3164.jpg,0.0016192155
6591.jpg,9.807063e-06
10348.jpg,0.00029845408
426.jpg,0.8370911
2204.jpg,6.484126e-08
732.jpg,0.0003107931
4228.jpg,0.027962971
3887.jpg,0.012880178
10777.jpg,5.956861e-05
7308.jpg,0.75419366
7977.jpg,0.9961188
503.jpg,0.998286
5777.jpg,0.008993347
9708.jpg,8.131351e-08
9897.jpg,0.05925569
2573.jpg,0.95148534
6705.jpg,0.9867832
7627.jpg,0.06096752
8465.jpg,0.9958242
1297.jpg,0.99999
8.jpg,0.012122251
7961.jpg,3.9304152e-05
2011.jpg,0.99831915
8011.jpg,0.99998295
641.jpg,0.9999452
892.jpg,0.99766016
10844.jpg,0.42476118
9073.jpg,0.9852266
2131.jpg,0.9995704
1478.jpg,0.9956708
7274.jpg,3.019637e-05
6340.jpg,1.0
4635.jpg,9.0494575e-07
2471.jpg,0.9987033
4277.jpg,0.0010997835
1413.jpg,0.00031691178
4306.jpg,0.9963577
11771.jpg,0.99953747
1604.jpg,0.67960954
2476.jpg,1.3817836e-11
2984.jpg,0.9993037
9101.jpg,0.99981916
9184.jpg,0.9924914
10635.jpg,0.99976206
6666.jpg,0.00011036043
2928.jpg,0.032268688
2470.jpg,0.092247754
2608.jpg,0.99272925
2595.jpg,0.00055536
988.jpg,0.99984777
10284.jpg,0.99801415
4357.jpg,0.0037129673
7098.jpg,0.6971937
11576.jpg,0.99997944
622.jpg,1.0
6895.jpg,3.0759424e-05
9215.jpg,4.6990912e-08
1129.jpg,2.263514e-05
2501.jpg,0.0030158602
4825.jpg,0.0024554534
6130.jpg,0.99646026
10397.jpg,0.9996222
2323.jpg,0.9999653
10418.jpg,0.1555331
2627.jpg,0.9587524
11670.jpg,0.9106817
9109.jpg,6.388102e-05
4743.jpg,0.008903025
8410.jpg,0.99975455
1655.jpg,0.016639687
9641.jpg,0.021529414
4447.jpg,2.954889e-05
3755.jpg,0.9998834
9374.jpg,2.5236606e-05
6124.jpg,0.99999714
7316.jpg,0.9999957
7521.jpg,4.7979796e-07
3730.jpg,0.981086
9316.jpg,0.9976653
11294.jpg,8.852433e-06
6529.jpg,0.999973
2795.jpg,0.9125306
9430.jpg,0.014349593
8225.jpg,7.3656565e-06
1144.jpg,1.3505241e-06
5600.jpg,8.133377e-06
6098.jpg,2.607746e-08
10179.jpg,0.4116946
8511.jpg,3.2392081e-06
