image_id,label
6917,7.68e-09
10651,1.0
9388,0.9075482
10880,0.211897
2094,1.03e-06
1157,2.65e-06
58,1.0
2302,6.19e-06
6190,0.8258393
8340,0.116172254
3816,1.79e-07
2695,9.27e-08
10849,2.64e-05
1304,0.9991659
7512,7.42e-10
6796,0.9999907
11024,0.99950624
1340,0.9999804
1760,0.9999974
5458,1.0
2028,0.9999979
4166,0.99999994
11641,1.75e-07
1173,0.9999981
6237,3.83e-05
1790,0.9848185
6000,0.93226814
6709,0.999995
6605,2.99e-10
150,7.26e-05
6719,5.71e-08
2137,4.6e-14
3729,0.5938263
8445,7.73e-05
6,0.000181784
3364,6.62e-09
109,1.0
6941,1.32e-06
5998,0.000318517
8369,0.999995
2654,1.13e-06
1650,0.96652806
11265,2.41e-15
7986,8.3e-09
1211,7.98e-09
3310,0.99367905
11751,0.999956
8979,0.003225473
3209,0.000221613
8367,0.9999684
4812,1.48e-07
9037,0.9999993
8852,4.58e-06
5330,0.50018084
2319,2.71e-05
6715,5.04e-08
149,0.6151632
1488,0.99931425
8026,0.95890796
11452,0.99848163
11422,0.9998783
5056,1.28e-09
9135,3.69e-28
1862,0.07105044
1167,0.99999976
11678,0.9999837
1644,2.89e-05
1539,0.99999964
10643,0.921885
4494,0.69671154
2640,6e-05
6856,0.003926512
4373,0.9999999
187,1.76e-07
521,0.99173146
436,0.0020512
10500,0.9999992
6203,0.8404585
8950,4.48e-13
8112,0.000280192
4439,6.16e-05
76,0.999985
539,5.85e-06
3330,1.0
2844,0.9971387
5817,0.99739987
11321,0.999797
5132,0.000248098
5943,0.12492883
3732,1.9e-08
9257,0.012428244
6213,0.99999917
1355,1.0
355,0.9999908
11153,0.9999917
11774,0.9999484
9859,1.83e-08
11763,1.21e-07
2899,1.0
10538,0.000842079
5117,0.94740385
2041,3.5e-05
9222,0.9999997
8555,2.61e-07
7468,1.23e-05
8380,1.0
3546,0.99975276
9364,1.38e-08
10383,0.99999994
1565,7.28e-06
4815,0.99261343
516,0.99999857
8128,0.003478016
1409,0.84463406
4039,0.9995399
71,0.093169175
7292,0.000336865
7296,4.25e-10
708,0.99991655
3539,0.99204016
1222,0.9624442
4986,4.62e-07
1154,0.99999714
11882,0.99777377
3743,0.9999523
11619,1.37e-06
6957,0.9999999
4188,9.56e-07
5091,0.9974744
11106,0.9999511
9331,0.99999994
7338,0.9997571
474,0.5190877
5789,0.9989232
10405,8.64e-09
5386,0.9978577
9562,0.9999993
1840,0.000282768
6085,0.9999997
8691,3.36e-05
3996,6.33e-06
3574,1.0
3207,0.98444694
9896,0.02774029
10790,4.94e-10
11397,0.9999856
8110,0.9998653
9800,7.25e-09
10022,1.91e-07
9483,0.9856862
2580,3.88e-08
7293,8.88e-09
5384,0.9999963
7815,0.001966326
8739,0.9996801
3280,0.9999243
7012,0.54434884
6682,4.79e-15
10058,4.87e-08
6386,0.99998206
10573,0.000674237
1124,0.9997394
4472,0.99999994
7744,0.9960695
501,5.13e-07
5240,1.54e-05
1395,1.0
10686,0.9999985
6107,8.41e-11
3823,0.9772772
3467,0.07644206
8131,1.22e-08
6471,9.73e-11
10157,1.0
2363,1.76e-05
9733,4.02e-05
7489,0.99999994
5641,1.0
3562,6.2e-06
915,0.9999992
815,0.19363695
9634,0.020090006
5266,7.9e-06
6509,0.9999999
8648,1.45e-07
11550,0.99997216
11784,0.9999368
3654,0.99999994
9148,2.82e-05
9464,1.24e-07
4256,1.24e-09
6574,0.9990219
11514,1.0
10470,0.9999401
4305,1.1e-09
760,3.33e-06
342,0.94321895
8554,0.003058787
11756,0.99824655
11552,1.0
5192,9.4e-08
1459,1.36e-07
10126,0.9136425
8130,0.99995494
8440,0.9999808
2704,3.18e-06
817,2.68e-05
2003,6.41e-05
8719,2.19e-06
6352,0.99208593
10089,0.26461354
8478,3.6e-05
8013,0.031073282
9114,2.59e-05
5475,2.7e-07
11926,0.018773302
8906,9.74e-06
7875,0.9993976
5794,0.9999968
11649,1.0
6404,0.9999986
6986,1.0
7821,0.000102162
6470,1.0
8765,2.49e-11
11729,7.44e-09
9549,8.29e-07
4782,0.000187866
5928,3.83e-10
4550,5.14e-12
3802,0.005447217
6036,0.00460751
9750,0.9999567
4706,1.86e-06
429,0.9994434
9088,0.9999991
4955,0.000155203
9489,0.9997308
9230,2.07e-09
4757,0.000535033
3684,5.49e-10
11430,0.9997744
8995,3.21e-07
11746,0.9999962
6097,0.9999999
9398,2.64e-09
5126,0.4016613
9004,0.9999969
8948,0.000230598
2000,0.99999887
10259,0.9990207
1055,7.75e-05
2560,4.95e-08
6262,2.11e-08
6281,0.9999935
646,0.99999815
4642,6.36e-10
10057,0.22748463
7611,0.99994147
4939,0.99999964
8794,0.39455527
4482,0.9966136
9833,1.72e-05
11099,0.001261428
2753,2.15e-05
682,5.94e-09
9032,0.99976426
1548,0.9999981
11001,0.06880729
6677,0.99918354
4369,0.9999997
5555,0.9990053
6455,0.9999995
6502,0.000484865
3198,0.99999785
3322,0.9782811
5122,0.000415026
5334,1.0
1934,0.996163
544,0.93192106
1794,0.000162592
1715,4.29e-05
2953,0.000521863
2279,0.024590086
377,0.002578494
1026,0.81534743
2866,0.8577138
4843,0.9999993
7785,0.001137667
272,0.9999994
795,0.9999999
4597,0.055238634
270,0.9999999
3968,0.9998907
3221,2.5e-07
182,7.64e-07
3884,0.99999607
2182,1.7e-09
8816,0.00046315
6775,0.9984837
7904,0.93839645
11278,2.82e-06
1936,0.99999994
1162,0.000315121
4766,0.9999989
10086,0.10843603
7549,7.54e-05
4405,1.74e-07
10452,1.83e-17
3713,0.99987686
9298,0.99999976
3195,1.72e-10
10872,0.99997085
5313,0.6114341
215,5.67e-06
6732,0.000156018
7659,4.97e-09
5465,0.908772
2067,1.0
5649,0.00045205
10659,0.9999124
5518,0.000414619
11245,0.99988633
2558,6.1e-05
11272,0.99756074
8872,1.0
8322,1.12e-08
5797,0.57971025
9074,0.99999994
11054,0.8940848
6658,1.0
489,0.99995124
3852,8.55e-06
6174,1.0
11677,0.000555439
576,3.54e-07
4382,0.92764807
10159,9.95e-06
6274,0.002663638
3828,1.0
6084,0.99854827
3429,0.9948964
4628,0.002793042
6380,0.72029686
8556,0.09882612
9871,0.000647597
2571,0.9944159
1834,0.9997454
2749,0.99999565
9815,0.96094304
2397,0.000427471
2526,2.21e-06
6938,0.000355675
10471,0.99886715
8066,1.16e-06
9963,1.0
6364,0.03788092
10196,0.98700094
185,0.000660903
5605,1.86e-06
9434,0.9998355
8823,0.99999905
4320,1.0
4355,3.33e-06
9100,0.9999244
11412,1.0
4072,1.0
5410,0.99999964
1484,0.012876947
7864,1.64e-09
10281,1.32e-08
7405,2.66e-05
6733,6.85e-06
3064,3.39e-07
2751,1.0
7882,0.94625723
1920,0.99988186
613,0.9999988
8782,0.16451688
930,0.9967567
5188,0.000130494
243,1.18e-05
9918,0.8766102
8690,3.95e-06
10295,0.9999983
4771,0.99999994
10622,9.08e-09
8321,1.0
10944,2.34e-09
4021,0.9999592
4303,1.19e-05
5925,0.99951804
11096,0.000503882
2748,0.9999921
5619,0.99978316
1702,0.001640427
3494,6.37e-06
2510,3.06e-05
7581,0.999671
4611,0.9999272
3366,0.000483348
6570,1.83e-11
7065,6.4e-05
7132,1.47e-05
3851,8.19e-14
1010,0.99994874
10661,5.19e-05
3577,0.84218097
153,1.0
6456,1.6e-05
5591,3.91e-06
2743,0.9980736
4190,0.9824853
703,7.73e-06
5718,0.9999924
10562,0.99410987
6094,0.99722993
11792,0.99486345
9956,8.58e-11
8316,1.53e-09
7291,3.29e-08
4476,0.99985987
2852,0.60817504
6083,1.0
4896,7.61e-07
1451,0.010434343
189,2.02e-10
4033,0.4334443
5129,0.005752327
143,0.9999942
11821,0.9816791
6892,1.87e-15
2719,3.6e-06
9098,0.99945724
2486,0.000532639
1025,0.9999074
3534,0.000510387
11449,0.999542
3724,5.84e-07
2444,5.52e-10
11354,0.9999787
3085,0.9596319
4361,0.9956933
7269,4.15e-14
10800,0.99999046
1343,0.99998766
1579,1.6e-06
1774,4.95e-11
3347,0.004104719
476,0.09208324
9392,0.003292808
6821,0.9904873
2403,4.77e-11
6186,6.75e-07
6695,1.0
4528,0.9999983
11584,0.995829
11021,0.99843216
8094,1.63e-07
5730,0.9999957
8616,1.53e-12
2626,0.9999903
5244,0.99999994
9075,0.776484
3497,0.002586518
5440,6.64e-09
7395,0.9999998
6637,2.01e-13
11703,0.9999998
5103,0.003062514
2982,0.9999987
6548,0.002600546
8312,0.9999999
7044,0.005005081
717,2.15e-05
8712,0.9999688
8315,7.82e-06
5483,2.46e-05
11534,0.99109304
6449,4.49e-07
2716,9.95e-05
5657,0.99718225
3260,0.60832846
11799,0.9999992
5040,0.057465065
3708,0.08255044
9751,9.95e-06
10120,0.17654932
6046,4.42e-06
5352,4.88e-11
4161,2.14e-05
6819,0.99973154
3382,0.9999982
4179,1.09e-06
1473,0.9999999
3616,0.092765495
10953,0.8025149
7166,0.999977
4379,0.9981565
3990,0.002920143
6904,0.9999867
11051,0.90729153
4016,4.59e-07
5501,0.9999925
327,2.17e-05
5321,0.003054736
2178,0.39610764
3769,0.99975467
10912,1.3e-08
10945,1.11e-12
1669,1.62e-10
253,1.0
9380,0.003314133
9138,1.54e-07
9134,2.12e-05
4268,0.035205714
11122,0.9998853
9563,0.1166022
5466,0.9999978
9603,0.99966705
10461,0.09105425
10588,1.0
2673,2.26e-07
11609,1.0
4833,2.71e-06
5291,4.79e-07
11443,0.99557763
343,0.98949814
10280,0.99993056
10070,0.9999729
11062,6.81e-06
1815,1.74e-05
9981,3.08e-08
8492,2.03e-05
4523,0.9992467
8382,0.9995507
4076,1.63e-07
103,1.0
11399,0.005304368
9547,0.92757535
8353,2.52e-13
1746,0.9991225
6170,4.65e-06
11456,0.99999034
2271,6.59e-12
7174,0.9999573
11807,1.0
9673,0.9996091
7358,0.000110841
115,0.9999959
2517,0.3665545
9757,0.000356973
4035,0.99999875
1905,1.29e-07
7086,6.29e-05
131,0.001788573
10084,0.000774981
6115,9.39e-06
6761,0.000243445
4735,6.3e-05
7323,0.9999961
2087,0.96826494
6589,2.45e-09
1058,0.9855269
6905,7.57e-06
5156,0.00033124
8901,1.0
8142,0.99999976
446,0.9996351
1498,0.000106575
3431,0.99390626
10112,1.68e-15
10919,0.99973315
6812,0.9999982
6813,3.8e-06
10560,1.0
1166,1.32e-05
10750,0.99999654
8931,0.99996775
1812,0.9999042
1601,0.9993471
3010,0.9999974
11425,0.9991865
626,0.99981844
1443,0.92119277
2174,0.53207916
5187,0.99994445
8921,0.9999999
2997,2.7e-08
7945,0.99999994
5045,0.9956356
9367,1.0
7687,0.9999782
4005,0.024137583
3323,0.9999749
3682,0.9988121
9974,0.9995714
10191,0.000119019
9429,0.9999961
8338,0.9999905
8064,0.999942
6077,1.0
7144,1.42e-11
11854,0.000106904
2150,1.25e-09
5851,0.99685264
4028,1.96e-07
9071,0.9907423
5895,5.26e-06
2394,0.000975499
425,3.75e-08
5,1.15e-05
8783,5.92e-14
9998,0.999848
1559,4.39e-12
6884,0.24307543
7873,0.9692062
7411,0.997303
9227,0.99993354
9203,5.07e-05
11318,1.0
4596,0.99561
824,0.999976
366,5.14e-15
7410,0.99999994
2809,0.9997802
2530,0.97868925
2922,0.025453756
3493,6.51e-06
4443,4.45e-08
8596,5.49e-10
10376,2.64e-07
7572,0.10648526
7899,0.99961585
5360,0.999513
1101,0.99998105
9780,1.0
10715,0.9999988
8799,0.9999826
7841,1.92e-15
850,0.9997192
11798,1.43e-08
9811,1.0
11794,0.9999976
8975,0.14109975
7854,0.9999964
7693,0.9841147
6526,0.9999843
4038,0.000330275
5540,0.003797636
7196,0.49285036
6665,0.055650856
2897,0.00371666
9008,4.7e-05
6676,0.674643
9597,0.001931167
4300,4.13e-07
6010,0.9969976
885,1.06e-08
2789,0.003106418
11098,0.9986358
10146,0.8191613
1327,0.9999826
6242,4.98e-05
1781,0.9999999
4749,1.0
7750,0.9999998
4077,0.9999129
10799,4.1e-08
3318,0.000156115
11509,0.99999034
7135,0.9323956
6362,0.9999383
151,0.02002092
6608,2.9e-05
1097,0.9984671
4307,7.09e-06
4526,0.9998368
9595,0.99999726
9768,0.8066742
2552,3.37e-07
3011,0.99999994
8334,1.12e-05
1376,0.000460839
2655,0.9956704
6078,0.9999949
6437,0.001793835
6176,0.99998784
3164,0.00225583
6591,2.65e-10
10348,3.43e-05
426,0.98654616
2204,1.98e-12
732,2.55e-08
4228,0.000300401
3887,4.84e-05
10777,1.54e-07
7308,0.9580316
7977,0.99998575
503,0.99993753
5777,0.00448892
9708,6.67e-13
9897,0.27192765
2573,0.99060345
6705,0.9987196
7627,0.006065611
8465,0.9965944
1297,0.9999987
8,0.001483463
7961,8.94e-08
2011,0.9941108
8011,0.9999998
641,0.9999998
892,0.9970597
10844,0.525602
9073,0.9899677
2131,0.9999924
1478,0.99998564
7274,4.75e-06
6340,1.0
4635,1.12e-08
2471,0.99964243
4277,0.001045026
1413,3e-07
4306,0.99998903
11771,0.99995345
1604,0.84552026
2476,2.16e-14
2984,0.99995965
9101,0.9999993
9184,0.99798226
10635,0.999997
6666,3.31e-07
2928,0.06118019
2470,0.11006656
2608,0.98822737
2595,1.42e-05
988,0.99999636
10284,0.99887854
4357,3.84e-05
7098,0.8356043
11576,0.9999999
622,1.0
6895,1.36e-07
9215,3.1e-13
1129,1.56e-07
2501,0.028683327
4825,0.00013592
6130,0.99852395
10397,0.99793327
2323,0.9999997
10418,0.014960041
2627,0.8955904
11670,0.93455756
9109,2.43e-06
4743,0.000201781
8410,0.99924916
1655,9.99e-06
9641,0.024493441
4447,6.6e-05
3755,0.99997324
9374,8.31e-09
6124,0.99999994
7316,0.99997085
7521,1.3e-11
3730,0.99876964
9316,0.9973093
11294,1.99e-08
6529,0.99997723
2795,0.99853706
9430,5.34e-05
8225,2.13e-09
1144,3.32e-08
5600,4.58e-08
6098,3.4e-09
10179,0.20118563
8511,2.2e-07
9404,0.000593521
440,0.9999264
4853,0.99999547
260,1.04e-06
6171,8.99e-08
8858,0.1440964
8973,0.9989824
1716,0.99999577
3522,2.14e-06
8414,0.99550396
3620,0.9998687
9335,0.000158636
5229,8.54e-16
8590,0.15720226
8124,1.76e-06
11979,0.15299109
6430,0.9999991
3037,0.9915861
3305,0.9999581
11162,0.99999917
8313,0.99743456
7924,0.000576226
4539,8.97e-08
8191,0.99971366
10933,1.78e-07
3284,4.76e-10
3243,0.99946177
2282,1.0
534,0.99998796
6540,0.006953226
3395,8.74e-07
11846,7.83e-19
4066,3.62e-09
7375,0.9802189
3302,3.02e-05
7303,0.9906541
202,8.81e-05
3726,1.28e-06
8526,0.99999934
6963,0.000453523
4525,1.0
4338,0.022689713
9269,0.15530589
84,0.99997485
4008,3.58e-05
4004,0.9999998
11002,0.9999946
4295,1.38e-05
577,0.99999654
3768,0.9837606
10897,0.017382042
7106,0.99904263
6524,0.9962986
751,0.000771382
11813,0.8573904
6784,0.99993914
4074,5.91e-10
2698,0.99998057
8891,0.9999999
6557,2.26e-05
944,0.75926447
7653,0.00030549
5437,0.99993086
6087,0.99972785
7304,1.0
3623,0.99997
237,0.9985013
273,1.24e-13
6472,0.9933187
4215,1.06e-05
286,1.24e-08
11640,0.016839577
10785,0.9991931
1032,0.25468767
5759,3.49e-09
6635,1.22e-05
6533,0.99841714
9594,0.5204514
4742,0.004223524
7584,0.99999326
6047,5.99e-08
4027,8.09e-06
10978,0.022243328
8293,7.12e-07
3218,0.90559256
4578,0.000198852
283,0.9996121
8398,0.78424954
7813,1.0
486,0.49989486
8436,5.54e-06
2338,0.002037514
5970,3.22e-07
513,0.052341927
10976,0.99998736
6764,1.0
9068,1.39e-06
10353,2.32e-08
11074,0.000714404
8115,1.0
7884,1.0
4882,1.0
8361,0.981784
11759,0.99999857
11898,1.81e-06
10427,0.9999976
10774,7.18e-06
3461,0.9963605
766,0.9998062
2460,0.99999774
85,0.90161633
5212,1.25e-05
4715,0.8183411
4958,0.9573928
11749,0.9382689
2902,0.999902
6989,1.0
7790,4.4e-11
11837,1.75e-07
3430,0.000169072
564,0.99622095
5297,0.007431215
359,5.81e-05
3058,1.07e-07
67,2.01e-07
3949,0.999933
1709,0.99995726
10249,4.27e-06
10472,2.36e-07
4090,1.0
9041,3.97e-07
6567,0.99999267
8559,2.59e-06
10355,0.9998863
5049,5.6e-05
2998,0.9999874
2725,9.33e-11
3465,0.8290269
5948,0.004152095
2625,0.99720746
265,0.99999964
10681,0.99998724
2505,0.99303186
10166,0.9999991
289,0.000639394
5676,2.81e-05
6806,1.13e-05
9417,1.7e-10
7284,4.57e-07
7932,3.23e-05
5835,0.99999946
6714,0.99983895
10513,0.21505815
5621,4.16e-05
2020,0.9998592
1125,1.0
1331,6.7e-05
9895,0.000315448
7657,0.999999
7972,0.9999102
4334,9.4e-08
11313,0.060508065
7043,0.8511466
4189,1.0
3242,1.76e-06
11567,0.9999914
4889,0.71006215
4324,0.99989283
3975,5.02e-05
11280,0.99999976
10263,4.62e-06
2587,0.8801042
9127,3.19e-07
6546,0.9859514
10006,0.7909418
6565,1.0
9005,4.06e-09
11402,3.51e-07
10457,0.99998236
11795,0.9999901
6615,0.9997817
4053,0.002656481
3298,0.99997556
3885,3.28e-06
7547,0.9855866
2457,1.66e-07
5101,0.9834069
6116,0.002045972
7658,0.99999535
9892,0.9993962
10462,0.000459178
7001,2.75e-05
10751,0.99939793
6195,0.99962294
7433,1.0
3722,2.14e-10
2537,0.99999666
4646,0.99999994
11958,0.000175873
11500,5.47e-06
3976,0.000296677
11789,0.027987868
2633,4.25e-13
5207,0.99999154
10059,0.999965
8147,0.001041906
973,1.0
8745,1.99e-05
5664,0.99935126
11184,1.0
3358,1.85e-07
8470,0.9999975
8060,0.005504805
3114,0.7891799
10704,0.99879795
9009,2.36e-06
6803,5.02e-08
1424,0.9999998
10731,0.99994344
3303,0.99997216
9728,0.9994278
5419,0.000212893
3377,0.9435847
6207,0.019918008
118,0.9621552
11168,1e-15
9151,0.6310748
7331,0.9849628
4492,3.23e-07
6235,1.84e-05
2842,0.8999631
8507,3.37e-05
5984,1.0
3935,0.99999666
5671,0.8160601
2186,0.000220187
11004,0.9999071
9234,0.9302755
3288,3.86e-05
9244,0.99999964
11800,0.005991024
3030,0.000528355
8859,1.33e-08
1037,0.993603
950,0.9995172
4823,0.001129807
5656,0.6725009
9166,0.99999666
5989,0.9999424
10502,0.99999994
768,0.018756563
361,0.9999922
8527,1.4e-07
1089,0.99988776
7795,3.57e-12
3981,3.96e-05
5200,8.5e-07
9220,4.55e-05
1136,8.81e-08
6238,0.000464292
7134,0.000894166
7385,0.000117873
9624,0.99999106
4057,0.9999999
5519,0.99998933
591,4.64e-07
8035,0.99559295
3941,0.9999919
9773,0.4850625
10559,8.86e-08
2091,5.06e-06
7600,1.0
6016,0.9999994
10251,0.99999475
7186,0.00063114
4404,1.59e-05
3751,0.99991745
5872,6.59e-12
3394,3.85e-06
10699,0.99999917
3179,5.15e-09
2890,0.98838747
6334,6.52e-09
6872,2.65e-06
7860,0.00368655
11775,0.000452662
5831,1.0
1171,2.02e-07
7266,0.9582782
82,0.99999964
1387,0.013107615
10266,7.54e-09
6129,0.01046491
9830,0.99189675
8203,1.08e-07
10609,0.000195052
2564,0.9997324
8306,0.9999996
7283,0.9991834
9888,0.99735177
7712,2.85e-10
1744,9.38e-05
1391,0.9999987
1795,0.17208037
11928,0.999593
8068,0.99933285
723,5.84e-07
2475,0.9995378
3016,2.07e-09
3543,6.22e-10
3566,1.0
3109,9.26e-06
11434,1.44e-08
5168,8.1e-08
2555,0.9944227
443,0.017745618
295,1.49e-13
2596,0.025079425
8299,0.99999964
5542,0.9643663
3215,6.6e-10
2168,0.012670822
1134,0.9999138
11716,0.000915117
176,0.9999997
3119,0.005318612
1389,9.85e-07
9038,8.24e-05
11501,1.0
5427,0.2802149
7381,1.12e-08
9510,0.99998796
10865,0.99999666
11163,0.9999993
10990,0.000420714
11464,0.9999759
1475,0.9720081
6308,0.9995948
7509,0.92058897
6275,2.31e-12
6320,8.52e-07
11625,0.99871975
2237,0.5672908
10549,0.99999887
1554,0.21340051
6814,0.9871986
2139,0.99999654
1243,0.999998
4982,0.000474051
6015,0.9999502
3017,2.33e-07
8027,0.9999999
8802,0.99999696
3122,2.78e-05
8580,1.0
1499,0.035261393
2993,0.000719591
279,1.05e-05
5023,0.99882066
5038,0.9804081
3791,3.28e-08
5287,0.000432465
2782,0.9997967
8530,0.10737112
3488,0.99855125
6013,0.000668555
10690,5.32e-06
8909,3.92e-05
10987,1.12e-06
668,0.9999997
9717,8.16e-08
2812,0.000168513
757,0.012666958
5505,0.9999998
2681,0.002529461
2718,5.22e-08
10392,1.05e-05
30,0.9999998
97,2.84e-06
9912,0.022473462
5514,0.99959433
7629,7.15e-05
10299,0.9999998
10980,0.99998343
5242,3.75e-06
4517,1.06e-08
8264,4.62e-07
11110,0.98914236
2417,0.006558277
1002,0.003715897
334,0.99956137
106,3.74e-07
4251,0.99999404
11704,0.90649366
9788,0.99884784
6556,2.13e-06
3808,1.68e-14
8201,3.43e-07
6022,6.4e-06
2391,0.000129282
6768,0.9978626
6750,0.000236726
6810,7.53e-09
1172,0.004899385
8832,0.06408223
9804,5.11e-09
4206,0.9999075
2980,1.05e-08
9379,0.7924515
10331,3.29e-05
10698,1.0
1527,0.99958086
3656,0.99756056
806,0.6951858
4805,0.9999988
11736,1.0
11288,0.9856348
10564,6.63e-06
2696,1.0
6862,0.99995285
2874,0.074341826
4137,1.03e-11
2183,5.55e-07
9864,0.002854767
8736,0.9999992
163,5.42e-06
4267,0.99933577
4370,1.0
4413,1.53e-05
7792,2.27e-09
5155,0.06692821
6316,8.24e-06
2386,7.31e-07
4620,0.99998933
9954,0.97771406
8373,0.9269861
8780,8.2e-05
5113,1.0
6630,0.9999994
11648,0.9999889
6490,4.05e-07
113,0.97410315
11339,8.44e-06
11917,1.0
5166,0.048941776
7635,0.00923085
11965,1.28e-05
6944,0.9999792
11535,0.022720186
9487,0.001204604
2500,0.99999976
1845,0.763726
9925,5.94e-06
7226,6.01e-08
11857,0.98814785
3264,1.0
4380,0.9999992
160,0.000230256
6422,0.000588331
518,9.12e-05
994,5.07e-16
38,4.13e-13
2228,0.001751612
8029,0.999995
10591,2.93e-06
10658,0.6209297
2033,0.000395544
4500,0.9999999
4713,0.9999857
6606,1.09e-05
9849,2.91e-07
7716,8.58e-12
3655,0.9321258
11660,0.9985639
7177,0.89470565
6534,5.68e-06
5195,0.99999785
1401,0.99768376
10449,3.65e-13
6893,2.8e-07
463,0.92756736
10664,0.13666293
349,0.94583356
490,2.42e-08
328,1.87e-05
8420,4.07e-05
9569,0.9648692
6283,0.9998499
2592,3.75e-07
4902,0.00038469
4651,0.99999213
11343,0.74925536
2964,2.22e-08
10899,0.9996916
5345,0.002079982
211,1.57e-05
6816,0.999697
1041,0.08204447
829,0.9999992
788,6.49e-15
5118,1.27e-06
8729,1.0
4850,4.76e-07
7165,1.0
6602,0.9999645
